customer_id,signup_date,last_active_date,subscription_plan,monthly_spend,support_tickets,logins_last_30_days,feature_usage_score,industry,team_size,is_churned
CUST100305,2021-05-30,2024-04-17,Enterprise,1389.84,1,9,0.43,Finance,368,False
CUST100306,2022-06-20,2024-04-16,Pro,55.7,1,12,0.11,Finance,7,False
CUST100307,2022-09-02,2024-04-03,Basic,20.6,3,12,0.24,Finance,2,False
CUST100308,2023-03-13,2023-06-06,Pro,57.54,0,11,0.14,Finance,7,True
CUST100309,2023-12-31,2024-04-09,Basic,20.74,3,10,0.32,Finance,3,False
CUST100310,2021-09-14,2022-01-22,Basic,15.96,1,8,0.29,Education,1,True
CUST100311,2023-05-29,2024-04-29,Basic,17.26,3,6,0.16,Education,3,False
CUST100312,2021-04-08,2024-04-18,Basic,22.42,1,9,0.44,Finance,4,False
CUST100313,2022-08-08,2024-04-07,Enterprise,525.63,1,7,0.18,Education,126,False
CUST100314,2022-07-14,2024-04-20,Pro,52.65,5,5,0.32,E-commerce,7,False
CUST100315,2021-07-19,2024-04-05,Pro,63.33,0,7,0.06,Healthcare,14,False
CUST100316,2021-08-08,2021-12-27,Basic,17.6,2,7,0.33,Healthcare,3,True
CUST100317,2022-11-11,2024-04-23,Basic,22.36,3,13,0.32,SaaS,1,False
CUST100318,2022-08-12,2024-04-24,Basic,16.02,2,6,0.46,Real Estate,2,False
CUST100319,2024-03-23,2024-04-24,Basic,17.91,0,13,0.25,E-commerce,5,False
CUST100320,2024-02-20,2024-04-13,Pro,65.05,3,10,0.45,Real Estate,16,False
CUST100321,2021-10-19,2024-04-16,Pro,81.5,1,13,0.44,E-commerce,16,False
CUST100322,2022-02-21,2024-04-26,Pro,69.58,3,11,0.16,SaaS,12,False
CUST100323,2022-12-31,2024-04-17,Basic,26.07,4,13,0.28,Finance,5,False
CUST100324,2024-03-12,2024-04-25,Enterprise,2011.13,7,9,0.36,Real Estate,414,False
CUST100325,2022-08-24,2024-04-22,Pro,71.56,1,15,0.37,Finance,13,False
CUST100326,2023-02-28,2024-04-16,Pro,54.3,2,9,0.58,Education,5,False
CUST100327,2023-03-29,2024-04-23,Pro,63.43,1,15,0.3,Finance,13,False
CUST100328,2023-06-03,2024-04-03,Basic,19.17,3,14,0.45,E-commerce,1,False
CUST100329,2023-04-02,2024-04-01,Basic,20.33,0,8,0.09,Healthcare,3,False
CUST100330,2023-11-30,2024-04-28,Basic,23.04,2,9,0.09,Education,5,False
CUST100331,2023-05-29,2024-04-16,Pro,70.39,2,7,0.65,Finance,11,False
CUST100332,2022-02-02,2024-04-05,Basic,18.6,2,12,0.41,E-commerce,5,False
CUST100333,2021-06-06,2024-04-03,Basic,22.9,3,11,0.59,Finance,4,False
CUST100334,2023-08-08,2024-04-03,Basic,19.4,2,15,0.11,Real Estate,5,False
CUST100335,2022-10-04,2024-04-13,Basic,19.91,2,12,0.58,Real Estate,1,False
CUST100336,2022-03-01,2024-04-27,Enterprise,2025.8,4,13,0.62,Education,438,False
CUST100337,2022-07-26,2024-04-29,Pro,64.2,1,10,0.6,Finance,11,False
CUST100338,2022-09-03,2024-04-10,Basic,19.64,3,14,0.02,Healthcare,2,False
CUST100339,2023-08-27,2024-04-13,Basic,20.72,2,12,0.38,Education,2,False
CUST100340,2024-03-18,2024-04-04,Basic,12.12,2,7,0.34,Real Estate,1,False
CUST100341,2024-02-10,2024-03-26,Basic,19.65,2,8,0.2,Education,4,True
CUST100342,2023-11-27,2024-04-28,Basic,20.53,3,16,0.29,E-commerce,2,False
CUST100343,2023-04-24,2024-04-01,Basic,24.34,3,6,0.62,Healthcare,1,False
CUST100344,2022-04-27,2024-04-06,Basic,21.97,0,9,0.28,Finance,3,False
CUST100345,2022-07-28,2024-04-03,Pro,52.4,2,11,0.06,E-commerce,6,False
CUST100346,2022-08-16,2024-04-23,Pro,51.18,4,9,0.38,Healthcare,5,False
CUST100347,2021-09-08,2024-04-25,Basic,19.82,1,12,0.53,SaaS,2,False
CUST100348,2022-03-10,2024-04-17,Basic,18.05,1,12,0.41,Education,3,False
CUST100349,2023-05-04,2024-04-30,Pro,60.61,2,13,0.32,Finance,9,True
CUST100350,2022-06-16,2023-11-20,Pro,64.04,2,12,0.4,SaaS,12,True
CUST100351,2023-11-21,2024-04-24,Enterprise,496.06,0,10,0.38,Real Estate,96,False
CUST100352,2023-08-13,2024-04-03,Pro,76.98,1,8,0.15,Healthcare,15,False
CUST100353,2024-02-20,2024-04-18,Basic,20.24,1,15,0.32,Education,3,False
CUST100354,2021-05-17,2024-04-02,Basic,17.75,2,6,0.3,Education,5,False
CUST100355,2021-04-01,2024-04-29,Pro,51.6,0,12,0.27,Education,7,False
CUST100356,2022-09-03,2024-04-25,Basic,24.72,6,10,0.03,Healthcare,3,False
CUST100357,2023-05-13,2024-04-18,Pro,72.38,3,10,0.51,SaaS,15,False
CUST100358,2022-11-14,2022-12-16,Enterprise,317.31,5,6,0.24,Finance,56,True
CUST100359,2023-09-13,2024-04-18,Pro,53.84,3,6,0.13,Finance,9,False
CUST100360,2022-05-29,2024-04-22,Basic,13.34,7,6,0.45,Finance,2,False
CUST100361,2024-03-07,2024-04-30,Pro,59.96,1,9,0.22,E-commerce,9,True
CUST100362,2021-04-21,2024-04-21,Basic,23.13,2,9,0.18,Real Estate,2,False
CUST100363,2023-03-07,2024-04-30,Pro,77.15,1,4,0.23,Real Estate,19,True
CUST100364,2021-09-07,2023-04-29,Enterprise,376.05,2,8,0.45,Real Estate,74,True
CUST100365,2023-06-13,2024-04-30,Basic,20.76,3,10,0.07,SaaS,5,True
CUST100366,2022-07-16,2023-01-20,Enterprise,548.45,2,7,0.18,Real Estate,111,True
CUST100367,2022-05-11,2024-04-24,Enterprise,478.18,1,10,0.61,Healthcare,93,False
CUST100368,2023-06-29,2024-04-21,Basic,21.01,1,9,0.4,Real Estate,3,False
CUST100369,2024-03-23,2024-04-24,Basic,19.85,2,11,0.12,Healthcare,4,False
CUST100370,2022-06-22,2022-09-19,Basic,22.89,5,10,0.24,Finance,5,True
CUST100371,2024-02-16,2024-04-12,Basic,23.38,3,8,0.15,Real Estate,5,False
CUST100372,2022-10-05,2024-04-07,Basic,20.37,3,5,0.37,Healthcare,4,False
CUST100373,2022-09-20,2024-04-27,Pro,53.16,1,11,0.39,Finance,5,True
CUST100374,2021-05-03,2021-08-03,Basic,14.66,1,9,0.07,E-commerce,3,True
CUST100375,2023-09-25,2024-04-07,Basic,18.16,7,11,0.51,Real Estate,2,False
CUST100376,2023-02-18,2024-04-20,Pro,76.43,1,14,0.13,SaaS,16,False
CUST100377,2023-01-24,2024-04-29,Basic,21.08,3,6,0.24,Education,2,False
CUST100378,2024-03-14,2024-04-30,Pro,59.77,2,10,0.29,Finance,9,True
CUST100379,2023-07-13,2024-04-12,Basic,17.74,3,12,0.34,Education,1,False
CUST100380,2023-02-01,2024-04-15,Basic,23.33,1,6,0.44,Education,1,False
CUST100381,2022-02-09,2023-08-07,Pro,68.48,2,16,0.02,SaaS,14,True
CUST100382,2023-04-19,2024-04-01,Pro,80.42,2,13,0.1,Education,18,False
CUST100383,2022-08-08,2024-04-03,Enterprise,978.97,0,12,0.42,Finance,226,False
CUST100384,2022-05-29,2024-04-14,Pro,57.28,2,14,0.21,Education,9,False
CUST100385,2023-06-05,2024-04-25,Pro,59.12,2,13,0.44,E-commerce,10,False
CUST100386,2022-07-01,2024-04-29,Basic,20.91,3,12,0.12,Finance,1,False
CUST100387,2021-10-29,2024-04-14,Basic,14.95,2,11,0.2,Healthcare,3,False
CUST100388,2022-09-10,2024-04-28,Pro,65.13,0,12,0.15,Healthcare,9,False
CUST100389,2024-01-27,2024-04-03,Pro,87.88,2,11,0.27,Real Estate,16,False
CUST100390,2023-03-05,2024-04-25,Enterprise,593.42,2,5,0.7,Real Estate,163,False
CUST100391,2023-04-17,2024-04-28,Basic,20.55,2,8,0.3,SaaS,4,False
CUST100392,2023-08-15,2023-11-22,Basic,16.67,1,4,0.57,Finance,4,True
CUST100393,2022-03-13,2024-04-09,Pro,52.45,0,10,0.48,Education,7,False
CUST100394,2023-06-10,2024-04-03,Basic,20.71,1,22,0.21,SaaS,5,False
CUST100395,2021-09-07,2024-04-23,Enterprise,457.61,1,10,0.18,E-commerce,81,False
CUST100396,2023-04-16,2024-04-18,Enterprise,1194.71,1,10,0.4,Education,365,False
CUST100397,2024-01-30,2024-04-30,Basic,18.29,3,10,0.27,Healthcare,2,True
CUST100398,2021-10-17,2024-04-02,Pro,77.73,0,6,0.08,Education,17,False
CUST100399,2024-02-14,2024-04-12,Pro,53.22,1,14,0.47,SaaS,7,False
CUST100400,2021-10-13,2024-04-23,Basic,24.44,1,8,0.16,SaaS,5,False
CUST100401,2021-07-01,2024-04-12,Enterprise,886.11,2,9,0.47,SaaS,203,False
CUST100402,2022-06-20,2024-04-11,Pro,51.98,2,5,0.46,Education,6,False
CUST100403,2022-05-10,2024-04-29,Pro,69.95,3,11,0.21,Finance,17,False
CUST100404,2022-01-04,2024-04-11,Basic,23.3,2,15,0.39,SaaS,4,False
CUST100405,2021-11-20,2024-04-28,Enterprise,1531.93,0,7,0.48,Healthcare,427,False
CUST100406,2023-11-12,2024-04-17,Basic,18.33,1,14,0.32,Education,5,False
CUST100407,2023-05-17,2024-04-30,Basic,23.2,4,21,0.11,Finance,1,True
CUST100408,2023-07-29,2024-04-20,Enterprise,473.13,1,11,0.29,SaaS,88,False
CUST100409,2023-08-02,2024-04-30,Basic,21.15,0,7,0.47,Education,2,True
CUST100410,2023-02-24,2024-04-24,Basic,19.75,0,10,0.37,SaaS,2,False
CUST100411,2022-01-21,2024-04-09,Enterprise,267.84,2,5,0.6,SaaS,42,False
CUST100412,2023-05-11,2024-04-08,Enterprise,799.19,0,11,0.39,E-commerce,273,False
CUST100413,2023-08-07,2024-04-20,Pro,71.23,3,14,0.52,Education,14,False
CUST100414,2022-06-27,2024-04-23,Pro,57.17,0,10,0.13,Healthcare,8,False
CUST100415,2023-09-20,2024-04-22,Basic,23.21,3,8,0.35,Healthcare,2,False
CUST100416,2023-07-07,2024-04-30,Basic,16.61,1,9,0.38,Finance,1,True
CUST100417,2021-05-01,2024-04-26,Basic,22.8,2,7,0.35,Finance,5,False
CUST100418,2023-11-09,2024-04-09,Pro,79.24,1,6,0.18,Healthcare,15,False
CUST100419,2023-10-25,2024-04-30,Pro,75.09,2,12,0.38,Finance,14,True
CUST100420,2023-04-22,2024-04-16,Pro,78.5,4,7,0.15,Finance,17,False
CUST100421,2022-04-17,2023-04-05,Pro,64.76,2,8,0.24,Healthcare,12,True
CUST100422,2022-04-16,2024-04-01,Basic,21.0,5,9,0.39,Real Estate,4,False
CUST100423,2023-12-18,2024-03-31,Basic,14.36,2,15,0.17,Education,5,True
CUST100424,2023-10-26,2023-12-04,Basic,15.64,3,7,0.55,E-commerce,2,True
CUST100425,2023-12-27,2024-04-16,Pro,51.89,0,6,0.7,E-commerce,6,False
CUST100426,2023-12-31,2024-04-11,Basic,26.46,1,7,0.36,Finance,2,False
CUST100427,2023-12-14,2024-04-12,Enterprise,2374.68,1,17,0.28,Finance,484,False
CUST100428,2021-06-08,2024-04-27,Basic,23.3,1,11,0.04,SaaS,5,False
CUST100429,2024-02-24,2024-04-28,Basic,16.37,5,5,0.25,Healthcare,3,False
CUST100430,2022-08-10,2024-04-13,Basic,20.79,1,10,0.67,Real Estate,1,False
CUST100431,2023-03-07,2024-04-24,Pro,54.34,4,10,0.12,Finance,7,False
CUST100432,2022-07-24,2024-01-23,Pro,63.35,1,7,0.25,SaaS,12,True
CUST100433,2022-09-24,2024-04-22,Basic,22.18,2,12,0.39,E-commerce,2,False
CUST100434,2022-04-20,2024-04-26,Basic,19.9,3,8,0.31,Healthcare,3,False
CUST100435,2021-05-23,2024-04-01,Pro,75.85,2,14,0.34,Finance,15,False
CUST100436,2021-09-15,2022-10-07,Basic,23.53,1,10,0.53,Finance,1,True
CUST100437,2023-03-20,2024-04-02,Pro,68.73,1,10,0.36,SaaS,12,False
CUST100438,2021-12-13,2022-03-23,Pro,69.91,4,8,0.23,SaaS,13,True
CUST100439,2022-05-10,2024-04-02,Basic,20.02,3,5,0.05,Healthcare,5,False
CUST100440,2022-01-17,2024-04-23,Basic,18.26,0,11,0.21,Real Estate,3,False
CUST100441,2024-01-25,2024-04-30,Enterprise,1274.18,2,9,0.38,Finance,300,True
CUST100442,2022-02-12,2024-04-21,Basic,21.76,6,13,0.21,Finance,5,False
CUST100443,2023-07-21,2024-04-25,Basic,23.57,1,7,0.57,SaaS,3,False
CUST100444,2023-08-02,2024-04-16,Pro,68.59,0,14,0.28,SaaS,11,False
CUST100445,2022-05-02,2024-04-04,Enterprise,274.38,1,14,0.29,Education,54,False
CUST100446,2023-06-16,2024-04-13,Enterprise,488.62,4,5,0.13,Education,89,False
CUST100447,2023-08-31,2024-04-08,Pro,63.09,0,14,0.31,E-commerce,12,False
CUST100448,2021-05-12,2022-04-16,Basic,23.22,0,12,0.18,SaaS,2,True
CUST100449,2022-05-12,2024-04-11,Basic,21.97,4,13,0.28,SaaS,1,False
CUST100450,2023-01-17,2024-04-30,Pro,61.4,3,7,0.76,Real Estate,8,True
CUST100451,2022-05-18,2024-04-30,Pro,65.48,1,13,0.22,Real Estate,11,False
CUST100452,2023-07-27,2024-04-30,Basic,15.55,4,4,0.32,Healthcare,1,True
CUST100453,2021-07-05,2024-04-21,Enterprise,1280.77,2,15,0.01,Healthcare,457,False
CUST100454,2021-12-30,2024-04-01,Basic,18.5,0,13,0.42,SaaS,2,False
CUST100455,2021-05-24,2024-04-09,Basic,19.69,2,8,0.15,Finance,5,False
CUST100456,2021-12-08,2024-04-27,Basic,18.26,2,14,0.25,Healthcare,1,False
CUST100457,2023-11-19,2024-04-02,Basic,19.74,2,7,0.37,E-commerce,3,False
CUST100458,2023-10-02,2024-04-26,Basic,15.8,1,7,0.76,SaaS,4,False
CUST100459,2024-03-07,2024-04-22,Basic,24.99,4,4,0.6,Real Estate,5,False
CUST100460,2023-08-30,2024-04-27,Basic,22.35,1,5,0.52,E-commerce,1,False
CUST100461,2021-09-21,2022-02-07,Pro,60.06,1,7,0.1,Education,9,True
CUST100462,2024-01-13,2024-04-07,Pro,67.47,1,13,0.24,SaaS,11,False
CUST100463,2022-02-07,2024-04-13,Pro,59.55,4,12,0.47,Real Estate,7,False
CUST100464,2021-11-13,2022-05-21,Enterprise,1285.22,1,11,0.37,E-commerce,345,True
CUST100465,2021-05-29,2024-04-22,Basic,23.25,1,12,0.36,SaaS,4,False
CUST100466,2022-10-08,2024-04-21,Basic,23.86,5,9,0.38,Finance,3,False
CUST100467,2022-09-10,2024-04-11,Enterprise,455.94,0,11,0.66,Finance,87,False
CUST100468,2021-08-13,2024-04-24,Basic,24.81,1,7,0.59,Healthcare,5,False
CUST100469,2022-09-17,2024-04-08,Enterprise,359.14,0,10,0.1,SaaS,57,False
CUST100470,2022-01-03,2024-04-20,Basic,21.77,3,14,0.66,E-commerce,1,False
CUST100471,2021-06-28,2024-04-24,Enterprise,486.32,1,12,0.09,Real Estate,111,False
CUST100472,2022-01-19,2024-04-09,Basic,16.29,1,12,0.14,SaaS,3,False
CUST100473,2023-07-17,2024-04-10,Enterprise,692.65,3,16,0.15,Education,135,False
CUST100474,2023-07-13,2024-04-03,Pro,73.85,0,12,0.54,Healthcare,12,False
CUST100475,2024-01-26,2024-04-22,Enterprise,602.02,1,4,0.29,Finance,114,False
CUST100476,2021-11-10,2024-04-14,Basic,22.28,2,7,0.31,Finance,5,False
CUST100477,2021-07-30,2024-04-15,Pro,62.37,1,5,0.35,Healthcare,10,False
CUST100478,2022-07-09,2024-04-22,Enterprise,644.05,3,8,0.03,Education,192,False
CUST100479,2022-09-11,2024-04-02,Pro,87.76,5,10,0.44,Healthcare,17,False
CUST100480,2023-07-27,2024-04-01,Pro,91.72,4,14,0.1,Education,19,False
CUST100481,2022-10-10,2024-04-03,Pro,52.74,3,16,0.14,Education,5,False
CUST100482,2021-05-04,2021-07-25,Basic,20.33,1,8,0.39,Education,5,True
CUST100483,2022-04-17,2024-04-28,Pro,54.93,2,11,0.05,Finance,5,False
CUST100484,2023-06-24,2024-04-10,Pro,70.31,2,9,0.07,Healthcare,11,False
CUST100485,2024-02-04,2024-04-30,Enterprise,1176.33,5,10,0.27,Education,370,True
CUST100486,2023-05-07,2024-04-04,Basic,23.52,2,16,0.06,Finance,2,False
CUST100487,2024-02-15,2024-04-22,Basic,16.48,1,6,0.19,SaaS,4,False
CUST100488,2022-02-11,2024-04-29,Enterprise,1431.38,1,11,0.18,Finance,435,False
CUST100489,2022-07-27,2024-04-30,Enterprise,1694.78,1,13,0.37,Education,425,False
CUST100490,2023-01-13,2024-04-20,Basic,18.96,2,4,0.33,E-commerce,3,False
CUST100491,2021-06-26,2024-04-06,Pro,60.42,3,13,0.06,Real Estate,10,False
CUST100492,2022-11-15,2024-04-26,Basic,15.95,1,13,0.45,Finance,1,False
CUST100493,2022-04-07,2024-04-10,Basic,19.17,4,20,0.17,Real Estate,1,False
CUST100494,2022-11-12,2023-09-06,Basic,20.14,0,9,0.13,Finance,3,True
CUST100495,2023-08-21,2024-04-25,Basic,18.01,1,15,0.38,SaaS,4,False
CUST100496,2021-05-11,2022-09-05,Pro,69.07,3,10,0.3,E-commerce,17,True
CUST100497,2021-08-25,2023-04-11,Basic,18.49,0,12,0.34,Finance,4,True
CUST100498,2021-04-11,2024-04-08,Enterprise,723.05,1,8,0.26,Healthcare,204,False
CUST100499,2021-06-06,2022-09-16,Enterprise,2165.96,1,15,0.43,Education,475,True
CUST100500,2023-05-23,2024-04-13,Pro,70.5,5,12,0.08,Healthcare,11,False
CUST100501,2023-11-20,2024-04-30,Pro,54.76,1,8,0.22,SaaS,9,False
CUST100502,2022-03-20,2024-04-27,Basic,22.57,1,11,0.12,Real Estate,2,False
CUST100503,2021-05-17,2024-04-28,Pro,65.91,2,8,0.4,Healthcare,15,False
CUST100504,2021-08-23,2024-04-02,Pro,57.69,1,11,0.52,E-commerce,8,False
CUST100505,2021-12-03,2022-06-03,Basic,17.66,3,11,0.61,SaaS,5,True
CUST100506,2024-03-31,2024-04-13,Enterprise,230.63,3,7,0.47,SaaS,38,False
CUST100507,2022-08-30,2022-11-04,Pro,85.54,3,14,0.16,Real Estate,16,True
CUST100508,2021-05-31,2024-04-04,Enterprise,1994.84,3,5,0.69,Real Estate,404,False
CUST100509,2023-01-15,2024-04-19,Pro,65.57,1,14,0.11,Healthcare,13,False
CUST100510,2022-10-19,2024-04-12,Pro,74.98,3,10,0.12,Education,19,False
CUST100511,2024-02-24,2024-04-13,Basic,20.51,4,9,0.37,Finance,1,False
CUST100512,2023-11-18,2024-04-26,Enterprise,808.29,1,10,0.51,Real Estate,179,False
CUST100513,2022-02-04,2023-05-20,Enterprise,1341.36,1,11,0.18,Education,453,True
CUST100514,2021-07-22,2024-04-26,Basic,18.14,1,5,0.32,E-commerce,1,False
CUST100515,2022-03-23,2024-04-29,Basic,18.51,0,11,0.17,Education,1,False
CUST100516,2022-10-29,2024-04-21,Basic,18.11,2,8,0.16,E-commerce,1,False
CUST100517,2024-01-15,2024-04-30,Pro,61.97,2,6,0.2,Finance,9,True
CUST100518,2023-04-06,2024-04-02,Enterprise,1536.03,1,12,0.63,E-commerce,386,False
CUST100519,2023-01-08,2024-04-01,Basic,18.07,1,6,0.68,Real Estate,3,False
CUST100520,2022-11-17,2024-04-05,Pro,56.76,3,9,0.01,Real Estate,6,False
CUST100521,2023-10-04,2024-04-03,Basic,19.97,4,12,0.23,SaaS,4,False
CUST100522,2021-08-02,2024-04-29,Enterprise,783.13,3,9,0.39,E-commerce,209,False
CUST100523,2023-05-12,2024-04-02,Pro,72.98,1,16,0.02,Education,12,False
CUST100524,2023-06-24,2024-04-19,Pro,59.43,3,16,0.48,Real Estate,12,False
CUST100525,2022-06-10,2024-04-24,Basic,25.2,1,9,0.52,E-commerce,2,False
CUST100526,2023-06-23,2024-04-09,Basic,17.84,0,15,0.33,Healthcare,3,False
CUST100527,2022-05-30,2024-04-23,Basic,21.01,3,11,0.26,Finance,1,False
CUST100528,2022-09-29,2024-04-09,Basic,22.78,0,9,0.06,SaaS,1,False
CUST100529,2023-09-17,2024-01-30,Enterprise,1285.45,0,8,0.18,E-commerce,383,True
CUST100530,2022-02-25,2024-04-19,Pro,56.18,0,11,0.08,Finance,10,False
CUST100531,2023-04-20,2024-04-06,Enterprise,535.34,0,6,0.49,Healthcare,130,False
CUST100532,2023-02-12,2024-04-13,Enterprise,384.56,2,6,0.56,Real Estate,77,False
CUST100533,2021-08-15,2024-04-02,Pro,55.52,5,8,0.22,E-commerce,6,False
CUST100534,2024-01-14,2024-04-03,Pro,69.35,2,9,0.37,SaaS,19,False
CUST100535,2021-06-03,2024-04-17,Enterprise,1168.68,0,8,0.51,Healthcare,378,False
CUST100536,2021-09-07,2024-04-11,Pro,73.86,2,10,0.28,Real Estate,16,False
CUST100537,2023-12-12,2024-04-07,Basic,20.23,1,16,0.16,SaaS,2,False
CUST100538,2023-11-20,2024-04-30,Basic,12.93,0,7,0.34,Finance,2,True
CUST100539,2021-06-20,2024-04-01,Basic,20.63,4,8,0.35,E-commerce,2,False
CUST100540,2021-12-24,2022-09-22,Enterprise,2441.03,2,8,0.34,SaaS,473,True
CUST100541,2022-04-01,2022-10-14,Pro,59.75,1,9,0.28,SaaS,8,True
CUST100542,2022-09-05,2024-04-05,Basic,15.15,2,15,0.3,Education,4,False
CUST100543,2023-10-07,2024-04-05,Pro,62.56,6,10,0.31,Healthcare,12,False
CUST100544,2022-01-05,2024-04-25,Pro,70.65,0,12,0.22,Healthcare,15,False
CUST100545,2023-08-20,2024-04-30,Basic,20.3,2,12,0.11,E-commerce,2,True
CUST100546,2022-12-14,2024-04-30,Basic,22.18,0,12,0.28,Healthcare,3,False
CUST100547,2023-04-11,2024-04-25,Pro,56.09,3,9,0.5,Real Estate,9,False
CUST100548,2022-01-24,2024-04-07,Pro,64.54,2,11,0.43,Healthcare,9,False
CUST100549,2022-07-09,2024-04-01,Pro,67.95,2,10,0.44,E-commerce,14,False
CUST100550,2023-06-03,2024-04-20,Pro,63.41,0,5,0.11,E-commerce,13,False
CUST100551,2021-05-20,2024-04-05,Enterprise,1181.28,7,9,0.29,Finance,362,False
CUST100552,2023-10-26,2024-04-01,Pro,77.32,2,10,0.16,Real Estate,17,False
CUST100553,2022-06-21,2023-09-15,Pro,74.46,1,11,0.26,Real Estate,13,True
CUST100554,2022-07-28,2023-05-08,Enterprise,1022.8,3,7,0.3,Real Estate,235,True
CUST100555,2023-03-15,2024-01-12,Basic,21.73,2,12,0.31,E-commerce,3,True
CUST100556,2023-02-19,2024-04-25,Basic,18.9,2,8,0.32,Education,2,False
CUST100557,2022-11-30,2024-04-05,Basic,19.92,2,9,0.34,SaaS,3,False
CUST100558,2022-07-02,2024-04-08,Pro,63.45,2,18,0.2,E-commerce,10,False
CUST100559,2023-04-13,2024-04-27,Pro,77.68,1,15,0.29,SaaS,15,False
CUST100560,2022-03-07,2024-04-18,Pro,66.35,1,11,0.45,Healthcare,16,False
CUST100561,2023-06-07,2024-04-03,Basic,20.75,4,9,0.15,E-commerce,2,False
CUST100562,2024-02-25,2024-04-29,Basic,25.82,1,11,0.3,SaaS,4,False
CUST100563,2023-08-31,2024-04-03,Basic,19.36,1,9,0.47,Healthcare,3,False
CUST100564,2022-11-04,2024-04-15,Basic,22.86,1,7,0.4,Real Estate,1,False
CUST100565,2021-05-19,2024-04-23,Pro,71.68,1,6,0.21,SaaS,14,False
CUST100566,2022-03-25,2024-04-24,Basic,23.13,0,10,0.14,Healthcare,2,False
CUST100567,2023-02-03,2024-04-30,Basic,20.44,2,10,0.48,Education,5,True
CUST100568,2022-03-08,2024-04-19,Enterprise,1017.82,4,10,0.13,Real Estate,204,False
CUST100569,2022-01-19,2024-04-21,Basic,20.99,0,12,0.19,SaaS,1,False
CUST100570,2023-03-18,2023-12-06,Pro,57.28,2,8,0.71,Finance,7,True
CUST100571,2023-05-04,2024-04-23,Pro,68.31,4,9,0.43,Finance,15,False
CUST100572,2022-05-11,2024-04-30,Basic,19.12,5,15,0.23,Finance,3,False
CUST100573,2021-04-10,2024-04-09,Pro,69.87,2,12,0.43,Real Estate,17,False
CUST100574,2021-08-21,2024-04-24,Enterprise,203.21,3,10,0.3,Education,36,False
CUST100575,2023-08-30,2024-04-18,Enterprise,1520.26,3,15,0.32,Healthcare,431,False
CUST100576,2022-11-11,2024-04-20,Basic,19.16,3,12,0.46,SaaS,1,False
CUST100577,2023-01-07,2024-04-22,Enterprise,394.77,2,10,0.43,Finance,71,False
CUST100578,2024-03-17,2024-04-03,Basic,22.27,2,5,0.08,Finance,2,False
CUST100579,2022-05-17,2024-04-28,Basic,20.24,2,9,0.07,E-commerce,4,False
CUST100580,2024-03-14,2024-04-06,Basic,17.01,4,11,0.05,E-commerce,2,False
CUST100581,2023-08-07,2024-04-22,Enterprise,1560.38,3,9,0.07,Healthcare,435,False
CUST100582,2021-10-11,2024-04-19,Basic,21.26,4,7,0.32,Education,3,False
CUST100583,2022-10-30,2024-04-10,Basic,18.56,4,8,0.29,Healthcare,1,False
CUST100584,2023-10-23,2024-04-14,Pro,80.85,1,7,0.23,Healthcare,15,False
CUST100585,2023-06-02,2024-04-18,Basic,23.13,3,12,0.36,Education,1,False
CUST100586,2021-06-18,2024-04-09,Basic,16.06,2,7,0.12,SaaS,4,False
CUST100587,2022-01-23,2024-04-04,Basic,18.49,0,13,0.16,Real Estate,1,False
CUST100588,2022-11-02,2024-04-13,Basic,19.65,2,12,0.18,E-commerce,4,False
CUST100589,2023-10-05,2024-04-20,Basic,25.43,3,11,0.2,Real Estate,1,False
CUST100590,2022-01-26,2024-04-30,Basic,14.83,0,8,0.23,Real Estate,2,False
CUST100591,2023-05-14,2024-04-27,Pro,55.59,1,9,0.11,SaaS,8,False
CUST100592,2021-08-08,2024-04-02,Basic,20.24,2,6,0.31,E-commerce,3,False
CUST100593,2022-08-17,2023-06-10,Basic,21.88,2,8,0.09,Healthcare,3,True
CUST100594,2023-04-09,2024-04-25,Enterprise,1409.75,5,12,0.18,E-commerce,382,False
CUST100595,2021-07-03,2024-04-12,Basic,17.47,1,13,0.54,Real Estate,3,False
CUST100596,2023-05-22,2024-04-22,Pro,61.52,2,7,0.41,SaaS,14,False
CUST100597,2024-01-19,2024-04-29,Basic,23.74,3,6,0.13,Education,2,False
CUST100598,2023-05-29,2024-04-27,Basic,18.73,4,10,0.21,Healthcare,5,False
CUST100599,2023-07-31,2024-04-11,Basic,17.03,1,13,0.46,Finance,5,False
CUST100600,2021-10-28,2024-04-17,Basic,17.77,2,5,0.35,Finance,5,False
CUST100601,2021-07-07,2024-04-19,Basic,23.15,0,7,0.11,E-commerce,5,False
CUST100602,2023-05-03,2024-04-07,Basic,22.41,5,12,0.39,Real Estate,1,False
CUST100603,2022-09-23,2024-04-05,Basic,20.34,2,10,0.09,Education,4,False
CUST100604,2022-10-28,2024-04-20,Basic,21.67,0,11,0.15,Finance,3,False
CUST100605,2021-10-15,2024-04-17,Basic,25.37,2,12,0.2,Finance,1,False
CUST100606,2023-03-15,2024-04-11,Basic,18.84,2,8,0.19,E-commerce,2,False
CUST100607,2022-02-06,2024-04-14,Basic,22.51,1,9,0.16,Healthcare,3,False
CUST100608,2022-10-12,2023-03-09,Pro,54.37,2,14,0.77,Real Estate,8,True
CUST100609,2022-09-15,2023-11-13,Pro,60.97,1,13,0.47,Healthcare,8,True
CUST100610,2023-12-23,2024-04-02,Basic,19.66,1,18,0.17,Real Estate,2,False
CUST100611,2022-05-28,2024-04-12,Pro,68.96,2,12,0.34,Education,15,False
